"LAT","LON","SFCWind (m/s)"
 57.00,  91.25,  3.7962
 57.00,  93.75,  3.6977
 57.00,  96.25,  3.6264
 57.00,  98.75,  3.4403
 57.00, 101.25,  3.0240
 57.00, 103.75,  3.0467
 57.00, 106.25,  2.9396
 57.00, 108.75,  2.8982
 57.00, 111.25,  2.9550
 57.00, 113.75,  2.9948
 57.00, 116.25,  2.8551
 57.00, 118.75,  2.7090
 57.00, 121.25,  2.5556
 57.00, 123.75,  2.4837
 57.00, 126.25,  2.4695
 57.00, 128.75,  2.3766
 57.00, 131.25,  2.5491
 57.00, 133.75,  2.9235
 57.00, 136.25,  3.4260
 57.00, 138.75,  4.1044
 57.00, 141.25,  7.4618
 57.00, 143.75,  8.3308
 57.00, 146.25,  8.1858
 57.00, 148.75,  8.3021
 57.00, 151.25,  8.1618
 57.00, 153.75,  7.6600
 57.00, 156.25,  6.0974
 57.00, 158.75,  2.9913
 57.00, 161.25,  2.4365
 57.00, 163.75,  6.6722
 57.00, 166.25,  8.8135
 57.00, 168.75,  8.6352
 57.00, 171.25,  8.7162
 57.00, 173.75,  9.1076
 57.00, 176.25,  9.3036
 57.00, 178.75,  9.3757
 57.00, 181.25,  9.2261
 57.00, 183.75,  9.0705
 57.00, 186.25,  8.9908
 57.00, 188.75,  8.9946
 57.00, 191.25,  9.2675
 57.00, 193.75,  9.2087
 57.00, 196.25,  8.7739
 57.00, 198.75,  6.9605
 57.00, 201.25,  5.5910
 57.00, 203.75,  3.6348
 57.00, 206.25,  3.7389
 57.00, 208.75,  7.3941
 57.00, 211.25,  9.4357
 57.00, 213.75,  9.6802
 57.00, 216.25,  9.5987
 57.00, 218.75,  9.8420
 57.00, 221.25,  9.3501
 57.00, 223.75,  6.1826
 57.00, 226.25,  3.8350
 57.00, 228.75,  3.3684
 57.00, 231.25,  3.4306
 57.00, 233.75,  3.3206
 57.00, 236.25,  3.3609
 57.00, 238.75,  3.8752
 57.00, 241.25,  3.9817
 57.00, 243.75,  4.0398
 57.00, 246.25,  3.7726
 57.00, 248.75,  4.0154
 57.00, 251.25,  4.4287
 57.00, 253.75,  4.1549
 57.00, 256.25,  4.1764
 57.00, 258.75,  4.0427
 57.00, 261.25,  4.0320
 57.00, 263.75,  3.5031
 57.00, 266.25,  4.0794
 57.00, 268.75,  7.3042
 57.00, 271.25,  7.6442
 57.00, 273.75,  8.6225
 57.00, 276.25,  9.0404
 57.00, 278.75,  9.1361
 57.00, 281.25,  7.9542
 57.00, 283.75,  3.3824
 57.00, 286.25,  2.9551
 57.00, 288.75,  3.0661
 57.00, 291.25,  3.2031
 57.00, 293.75,  3.1943
 57.00, 296.25,  3.5261
 57.00, 298.75,  7.4738
 57.00, 301.25,  9.7408
 57.00, 303.75,  9.6884
 57.00, 306.25,  9.5751
 57.00, 308.75,  9.4504
 57.00, 311.25,  9.4169
 57.00, 313.75,  9.2978
 57.00, 316.25,  9.3024
 57.00, 318.75,  9.6844
 57.00, 321.25, 10.1210
 57.00, 323.75, 10.5869
 57.00, 326.25, 10.9164
 57.00, 328.75, 11.0279
 57.00, 331.25, 11.0060
 57.00, 333.75, 10.9508
 57.00, 336.25, 11.0054
 57.00, 338.75, 11.0679
 57.00, 341.25, 10.8934
 57.00, 343.75, 10.5953
 57.00, 346.25, 10.5368
 57.00, 348.75, 10.8630
 57.00, 351.25, 10.7847
 57.00, 353.75,  6.6950
 57.00, 356.25,  5.0103
 57.00, 358.75,  9.5385
 59.00,   1.25, 10.4012
 59.00,   3.75,  9.7773
 59.00,   6.25,  3.9352
 59.00,   8.75,  3.5484
 59.00,  11.25,  4.3710
 59.00,  13.75,  5.0446
 59.00,  16.25,  4.9642
 59.00,  18.75,  7.5321
 59.00,  21.25,  9.3487
 59.00,  23.75,  8.4704
 59.00,  26.25,  5.4554
 59.00,  28.75,  5.4541
 59.00,  31.25,  5.7126
 59.00,  33.75,  4.5829
 59.00,  36.25,  4.2615
 59.00,  38.75,  4.3675
 59.00,  41.25,  4.1632
 59.00,  43.75,  4.1066
 59.00,  46.25,  4.2916
 59.00,  48.75,  4.3851
 59.00,  51.25,  4.3674
 59.00,  53.75,  4.3542
 59.00,  56.25,  4.5930
 59.00,  58.75,  4.4499
 59.00,  61.25,  4.4132
 59.00,  63.75,  4.2210
 59.00,  66.25,  4.2443
 59.00,  68.75,  4.2306
 59.00,  71.25,  4.0872
 59.00,  73.75,  4.1029
 59.00,  76.25,  4.0002
 59.00,  78.75,  3.9532
 59.00,  81.25,  3.9951
 59.00,  83.75,  3.7112
 59.00,  86.25,  3.6522
 59.00,  88.75,  3.6906
 59.00,  91.25,  3.1258
 59.00,  93.75,  3.0032
 59.00,  96.25,  2.8860
 59.00,  98.75,  2.8724
 59.00, 101.25,  2.8407
 59.00, 103.75,  2.7977
 59.00, 106.25,  2.8026
 59.00, 108.75,  2.8922
 59.00, 111.25,  2.9778
 59.00, 113.75,  2.8933
 59.00, 116.25,  2.7550
 59.00, 118.75,  2.7316
 59.00, 121.25,  2.5612
 59.00, 123.75,  2.4033
 59.00, 126.25,  2.3422
 59.00, 128.75,  2.2559
 59.00, 131.25,  2.3074
 59.00, 133.75,  2.3062
 59.00, 136.25,  2.4245
 59.00, 138.75,  2.9136
 59.00, 141.25,  3.4680
 59.00, 143.75,  3.8215
 59.00, 146.25,  4.0460
 59.00, 148.75,  4.1689
 59.00, 151.25,  3.9572
 59.00, 153.75,  4.2138
 59.00, 156.25,  9.0282
 59.00, 158.75,  7.8808
 59.00, 161.25,  3.6209
 59.00, 163.75,  4.5271
 59.00, 166.25,  5.7624
 59.00, 168.75,  6.0199
 59.00, 171.25,  7.5989
 59.00, 173.75,  9.2036
 59.00, 176.25,  9.3390
 59.00, 178.75,  9.4736
 59.00, 181.25,  9.5831
 59.00, 183.75,  9.2469
 59.00, 186.25,  8.9668
 59.00, 188.75,  9.0613
 59.00, 191.25,  8.7221
 59.00, 193.75,  6.2060
 59.00, 196.25,  5.4642
 59.00, 198.75,  3.6484
 59.00, 201.25,  3.5355
 59.00, 203.75,  3.3672
 59.00, 206.25,  3.0885
 59.00, 208.75,  3.6811
 59.00, 211.25,  7.1922
 59.00, 213.75,  8.2228
 59.00, 216.25,  6.6536
 59.00, 218.75,  6.1294
 59.00, 221.25,  4.5363
 59.00, 223.75,  3.4260
 59.00, 226.25,  3.4549
 59.00, 228.75,  3.1890
 59.00, 231.25,  3.1976
 59.00, 233.75,  3.2770
 59.00, 236.25,  3.3195
 59.00, 238.75,  3.5281
 59.00, 241.25,  3.7403
 59.00, 243.75,  3.6403
 59.00, 246.25,  3.7617
 59.00, 248.75,  4.1605
 59.00, 251.25,  4.4000
 59.00, 253.75,  4.0484
 59.00, 256.25,  3.7032
 59.00, 258.75,  3.5733
 59.00, 261.25,  3.4636
 59.00, 263.75,  3.3006
 59.00, 266.25,  6.8563
 59.00, 268.75,  8.9476
 59.00, 271.25,  8.7991
 59.00, 273.75,  8.6839
 59.00, 276.25,  8.6663
 59.00, 278.75,  8.6460
 59.00, 281.25,  6.6751
 59.00, 283.75,  2.9072
 59.00, 286.25,  3.0329
 59.00, 288.75,  3.1203
 59.00, 291.25,  4.5932
 59.00, 293.75,  5.3339
 59.00, 296.25,  5.8119
 59.00, 298.75,  9.0307
 59.00, 301.25,  9.3024
 59.00, 303.75,  8.8324
 59.00, 306.25,  8.5966
 59.00, 308.75,  8.3208
 59.00, 311.25,  8.1991
 59.00, 313.75,  6.5888
 59.00, 316.25,  5.5347
 59.00, 318.75,  8.0406
 59.00, 321.25,  8.7173
 59.00, 323.75,  9.0886
 59.00, 326.25,  9.5053
 59.00, 328.75,  9.6356
 59.00, 331.25,  9.8054
 59.00, 333.75,  9.9787
 59.00, 336.25, 10.2233
 59.00, 338.75, 10.3981
 59.00, 341.25, 10.4039
 59.00, 343.75, 10.2441
 59.00, 346.25, 10.0659
 59.00, 348.75, 10.1742
 59.00, 351.25, 10.4189
 59.00, 353.75, 10.3584
 59.00, 356.25,  8.9286
 59.00, 358.75,  9.0105
 61.00,   1.25,  9.7916
 61.00,   3.75,  9.6127
 61.00,   6.25,  4.1445
 61.00,   8.75,  3.1244
 61.00,  11.25,  3.1760
 61.00,  13.75,  3.3633
 61.00,  16.25,  4.5631
 61.00,  18.75,  6.8018
 61.00,  21.25,  6.2591
 61.00,  23.75,  5.5169
 61.00,  26.25,  5.6423
 61.00,  28.75,  5.7939
 61.00,  31.25,  5.7906
 61.00,  33.75,  4.9139
 61.00,  36.25,  4.6710
 61.00,  38.75,  4.1344
 61.00,  41.25,  4.1128
 61.00,  43.75,  4.1471
 61.00,  46.25,  4.2702
 61.00,  48.75,  4.3762
 61.00,  51.25,  4.7032
 61.00,  53.75,  4.2987
 61.00,  56.25,  3.7258
 61.00,  58.75,  3.6436
 61.00,  61.25,  4.1636
 61.00,  63.75,  4.0900
 61.00,  66.25,  3.9032
 61.00,  68.75,  3.8310
 61.00,  71.25,  3.9363
 61.00,  73.75,  3.8838
 61.00,  76.25,  3.6253
 61.00,  78.75,  3.4425
 61.00,  81.25,  3.0885
 61.00,  83.75,  3.0676
 61.00,  86.25,  3.1370
 61.00,  88.75,  3.1169
 61.00,  91.25,  2.9524
 61.00,  93.75,  2.8333
 61.00,  96.25,  2.7344
 61.00,  98.75,  2.6491
 61.00, 101.25,  2.5995
 61.00, 103.75,  2.5643
 61.00, 106.25,  2.6103
 61.00, 108.75,  2.5939
 61.00, 111.25,  2.6093
 61.00, 113.75,  2.5997
 61.00, 116.25,  2.3874
 61.00, 118.75,  2.2164
 61.00, 121.25,  2.1135
 61.00, 123.75,  1.9907
 61.00, 126.25,  2.0203
 61.00, 128.75,  2.1922
 61.00, 131.25,  2.0327
 61.00, 133.75,  2.0343
 61.00, 136.25,  2.1388
 61.00, 138.75,  2.2103
 61.00, 141.25,  2.5051
 61.00, 143.75,  2.8666
 61.00, 146.25,  3.2541
 61.00, 148.75,  3.4377
 61.00, 151.25,  3.5144
 61.00, 153.75,  3.5183
 61.00, 156.25,  4.1667
 61.00, 158.75,  5.2763
 61.00, 161.25,  3.2595
 61.00, 163.75,  2.9300
 61.00, 166.25,  3.1609
 61.00, 168.75,  3.1339
 61.00, 171.25,  3.3408
 61.00, 173.75,  5.2570
 61.00, 176.25,  5.6494
 61.00, 178.75,  6.0484
 61.00, 181.25,  8.9867
 61.00, 183.75,  9.2068
 61.00, 186.25,  8.8609
 61.00, 188.75,  9.1157
 61.00, 191.25,  9.1023
 61.00, 193.75,  5.4801
 61.00, 196.25,  3.0621
 61.00, 198.75,  3.0782
 61.00, 201.25,  3.2312
 61.00, 203.75,  3.3716
 61.00, 206.25,  3.2819
 61.00, 208.75,  3.2275
 61.00, 211.25,  3.3895
 61.00, 213.75,  3.9760
 61.00, 216.25,  3.1429
 61.00, 218.75,  3.3647
 61.00, 221.25,  3.2579
 61.00, 223.75,  3.3777
 61.00, 226.25,  3.3527
 61.00, 228.75,  3.2545
 61.00, 231.25,  3.1663
 61.00, 233.75,  3.1257
 61.00, 236.25,  3.4544
 61.00, 238.75,  3.3531
 61.00, 241.25,  3.4548
 61.00, 243.75,  3.9261
 61.00, 246.25,  4.5434
 61.00, 248.75,  3.8506
 61.00, 251.25,  3.5691
 61.00, 253.75,  3.4676
 61.00, 256.25,  3.2023
 61.00, 258.75,  3.4247
 61.00, 261.25,  3.3061
 61.00, 263.75,  3.2426
 61.00, 266.25,  5.5881
 61.00, 268.75,  7.6147
 61.00, 271.25,  8.3150
 61.00, 273.75,  8.4781
 61.00, 276.25,  8.3614
 61.00, 278.75,  8.4696
 61.00, 281.25,  7.0116
 61.00, 283.75,  3.9105
 61.00, 286.25,  4.4558
 61.00, 288.75,  6.3498
 61.00, 291.25,  4.6981
 61.00, 293.75,  5.8754
 61.00, 296.25,  7.7683
 61.00, 298.75,  8.4472
 61.00, 301.25,  8.3835
 61.00, 303.75,  8.1008
 61.00, 306.25,  7.9461
 61.00, 308.75,  7.3792
 61.00, 311.25,  4.6968
 61.00, 313.75,  3.5422
 61.00, 316.25,  3.8287
 61.00, 318.75,  7.0570
 61.00, 321.25,  8.3457
 61.00, 323.75,  8.1023
 61.00, 326.25,  8.3130
 61.00, 328.75,  8.7025
 61.00, 331.25,  9.0372
 61.00, 333.75,  9.3285
 61.00, 336.25,  9.6399
 61.00, 338.75,  9.8201
 61.00, 341.25,  9.9569
 61.00, 343.75, 10.0762
 61.00, 346.25, 10.0553
 61.00, 348.75,  9.9069
 61.00, 351.25,  8.9063
 61.00, 353.75,  9.1503
 61.00, 356.25,  9.9259
 61.00, 358.75,  9.1582
 63.00,   1.25,  8.9900
 63.00,   3.75,  8.9793
 63.00,   6.25,  7.7314
 63.00,   8.75,  4.6799
 63.00,  11.25,  3.3162
 63.00,  13.75,  2.9047
 63.00,  16.25,  2.7112
 63.00,  18.75,  3.9077
 63.00,  21.25,  6.3360
 63.00,  23.75,  5.6503
 63.00,  26.25,  5.5830
 63.00,  28.75,  4.7502
 63.00,  31.25,  4.0067
 63.00,  33.75,  4.2179
 63.00,  36.25,  4.9086
 63.00,  38.75,  4.0952
 63.00,  41.25,  4.0158
 63.00,  43.75,  3.9905
 63.00,  46.25,  3.5351
 63.00,  48.75,  3.5702
 63.00,  51.25,  3.5953
 63.00,  53.75,  3.6506
 63.00,  56.25,  3.6634
 63.00,  58.75,  3.5106
 63.00,  61.25,  3.3851
 63.00,  63.75,  3.3272
 63.00,  66.25,  3.3335
 63.00,  68.75,  3.1240
 63.00,  71.25,  3.1798
 63.00,  73.75,  3.0576
 63.00,  76.25,  3.0489
 63.00,  78.75,  3.0629
 63.00,  81.25,  3.0288
 63.00,  83.75,  3.0103
 63.00,  86.25,  2.9600
 63.00,  88.75,  2.9171
 63.00,  91.25,  2.8051
 63.00,  93.75,  2.6812
 63.00,  96.25,  2.5615
 63.00,  98.75,  2.5260
 63.00, 101.25,  2.4629
 63.00, 103.75,  2.4122
 63.00, 106.25,  2.4610
 63.00, 108.75,  2.3963
 63.00, 111.25,  2.4321
 63.00, 113.75,  2.3349
 63.00, 116.25,  2.1916
 63.00, 118.75,  2.0963
 63.00, 121.25,  2.0553
 63.00, 123.75,  2.0823
 63.00, 126.25,  2.0929
 63.00, 128.75,  2.0740
 63.00, 131.25,  2.0152
 63.00, 133.75,  1.9356
 63.00, 136.25,  2.1171
 63.00, 138.75,  1.9762
 63.00, 141.25,  2.1813
 63.00, 143.75,  2.4324
 63.00, 146.25,  2.6543
 63.00, 148.75,  2.8177
 63.00, 151.25,  2.9803
 63.00, 153.75,  3.1943
 63.00, 156.25,  2.9577
 63.00, 158.75,  2.9076
 63.00, 161.25,  2.9200
 63.00, 163.75,  2.8738
 63.00, 166.25,  2.9930
 63.00, 168.75,  3.1391
 63.00, 171.25,  3.2088
 63.00, 173.75,  3.3420
 63.00, 176.25,  3.3997
 63.00, 178.75,  4.7364
 63.00, 181.25,  9.2770
 63.00, 183.75,  9.1277
 63.00, 186.25,  6.4009
 63.00, 188.75,  4.4809
 63.00, 191.25,  9.2827
 63.00, 193.75,  6.9970
 63.00, 196.25,  3.0288
 63.00, 198.75,  2.9227
 63.00, 201.25,  3.0510
 63.00, 203.75,  3.1788
 63.00, 206.25,  3.1633
 63.00, 208.75,  2.8490
 63.00, 211.25,  2.8756
 63.00, 213.75,  2.8996
 63.00, 216.25,  3.0585
 63.00, 218.75,  3.2925
 63.00, 221.25,  3.3598
 63.00, 223.75,  3.2776
 63.00, 226.25,  3.2269
 63.00, 228.75,  3.2975
 63.00, 231.25,  3.2085
 63.00, 233.75,  2.8846
 63.00, 236.25,  2.9445
 63.00, 238.75,  3.2323
 63.00, 241.25,  3.1011
 63.00, 243.75,  3.6282
 63.00, 246.25,  3.0875
 63.00, 248.75,  3.2460
 63.00, 251.25,  3.2138
 63.00, 253.75,  3.1727
 63.00, 256.25,  3.1187
 63.00, 258.75,  3.4946
 63.00, 261.25,  3.3376
 63.00, 263.75,  3.2518
 63.00, 266.25,  3.1651
 63.00, 268.75,  3.9035
 63.00, 271.25,  5.1800
 63.00, 273.75,  4.3194
 63.00, 276.25,  3.7841
 63.00, 278.75,  7.3311
 63.00, 281.25,  7.6172
 63.00, 283.75,  5.1528
 63.00, 286.25,  4.9680
 63.00, 288.75,  4.2380
 63.00, 291.25,  2.6701
 63.00, 293.75,  2.6069
 63.00, 296.25,  5.4203
 63.00, 298.75,  7.8026
 63.00, 301.25,  8.1155
 63.00, 303.75,  7.8580
 63.00, 306.25,  7.4275
 63.00, 308.75,  5.0315
 63.00, 311.25,  3.8958
 63.00, 313.75,  3.9806
 63.00, 316.25,  4.0113
 63.00, 318.75,  5.3977
 63.00, 321.25,  8.4692
 63.00, 323.75,  8.8733
 63.00, 326.25,  8.6554
 63.00, 328.75,  9.0778
 63.00, 331.25,  9.0906
 63.00, 333.75,  9.3909
 63.00, 336.25,  9.1777
 63.00, 338.75,  6.8948
 63.00, 341.25,  4.5619
 63.00, 343.75,  6.4697
 63.00, 346.25,  8.2160
 63.00, 348.75,  9.9722
 63.00, 351.25,  9.4598
 63.00, 353.75,  9.1365
 63.00, 356.25,  9.3113
 63.00, 358.75,  8.9661
 65.00,   1.25,  8.4025
 65.00,   3.75,  8.0836
 65.00,   6.25,  7.9911
 65.00,   8.75,  8.0665
 65.00,  11.25,  6.5038
 65.00,  13.75,  3.1351
 65.00,  16.25,  2.7384
 65.00,  18.75,  2.7813
 65.00,  21.25,  3.7089
 65.00,  23.75,  3.9585
 65.00,  26.25,  3.0918
 65.00,  28.75,  3.0313
 65.00,  31.25,  3.1818
 65.00,  33.75,  3.1585
 65.00,  36.25,  5.9530
 65.00,  38.75,  5.9273
 65.00,  41.25,  6.0677
 65.00,  43.75,  4.0840
 65.00,  46.25,  3.3869
 65.00,  48.75,  3.4853
 65.00,  51.25,  3.4926
 65.00,  53.75,  3.5812
 65.00,  56.25,  3.5663
 65.00,  58.75,  3.4076
 65.00,  61.25,  3.2660
 65.00,  63.75,  3.2913
 65.00,  66.25,  3.2492
 65.00,  68.75,  3.0969
 65.00,  71.25,  3.0287
 65.00,  73.75,  3.0352
 65.00,  76.25,  3.0073
 65.00,  78.75,  3.0156
 65.00,  81.25,  3.0245
 65.00,  83.75,  2.9525
 65.00,  86.25,  2.9410
 65.00,  88.75,  2.9080
 65.00,  91.25,  2.7436
 65.00,  93.75,  2.6225
 65.00,  96.25,  2.5066
 65.00,  98.75,  2.4590
 65.00, 101.25,  2.4669
 65.00, 103.75,  2.4492
 65.00, 106.25,  2.4785
 65.00, 108.75,  2.4485
 65.00, 111.25,  2.3625
 65.00, 113.75,  2.2333
 65.00, 116.25,  2.0764
 65.00, 118.75,  1.9920
 65.00, 121.25,  2.0269
 65.00, 123.75,  2.1961
 65.00, 126.25,  1.9241
 65.00, 128.75,  1.7967
 65.00, 131.25,  1.9315
 65.00, 133.75,  1.9942
 65.00, 136.25,  1.9588
 65.00, 138.75,  1.9399
 65.00, 141.25,  2.0363
 65.00, 143.75,  2.3157
 65.00, 146.25,  2.4893
 65.00, 148.75,  2.8438
 65.00, 151.25,  3.2032
 65.00, 153.75,  2.9464
 65.00, 156.25,  2.7553
 65.00, 158.75,  2.6718
 65.00, 161.25,  2.5103
 65.00, 163.75,  2.4692
 65.00, 166.25,  2.7012
 65.00, 168.75,  3.0173
 65.00, 171.25,  3.2696
 65.00, 173.75,  3.6293
 65.00, 176.25,  3.6945
 65.00, 178.75,  3.8622
 65.00, 181.25,  5.3763
 65.00, 183.75,  3.8998
 65.00, 186.25,  3.3296
 65.00, 188.75,  4.1929
 65.00, 191.25,  7.7823
 65.00, 193.75,  5.1492
 65.00, 196.25,  3.3335
 65.00, 198.75,  3.1008
 65.00, 201.25,  2.9069
 65.00, 203.75,  2.9207
 65.00, 206.25,  2.9842
 65.00, 208.75,  3.0116
 65.00, 211.25,  3.0317
 65.00, 213.75,  2.8647
 65.00, 216.25,  2.7944
 65.00, 218.75,  2.8841
 65.00, 221.25,  2.9072
 65.00, 223.75,  2.8439
 65.00, 226.25,  2.7516
 65.00, 228.75,  2.7116
 65.00, 231.25,  2.8395
 65.00, 233.75,  3.0272
 65.00, 236.25,  3.1849
 65.00, 238.75,  4.2271
 65.00, 241.25,  3.6806
 65.00, 243.75,  3.1172
 65.00, 246.25,  3.1507
 65.00, 248.75,  3.1857
 65.00, 251.25,  3.0269
 65.00, 253.75,  2.9692
 65.00, 256.25,  3.0155
 65.00, 258.75,  3.0568
 65.00, 261.25,  3.1365
 65.00, 263.75,  3.0798
 65.00, 266.25,  2.9729
 65.00, 268.75,  2.8446
 65.00, 271.25,  2.6496
 65.00, 273.75,  2.5441
 65.00, 276.25,  3.5564
 65.00, 278.75,  7.6545
 65.00, 281.25,  7.7022
 65.00, 283.75,  5.1929
 65.00, 286.25,  3.5412
 65.00, 288.75,  3.0291
 65.00, 291.25,  2.6662
 65.00, 293.75,  2.8103
 65.00, 296.25,  3.2918
 65.00, 298.75,  6.8705
 65.00, 301.25,  8.2068
 65.00, 303.75,  7.2086
 65.00, 306.25,  5.1141
 65.00, 308.75,  3.3458
 65.00, 311.25,  4.0745
 65.00, 313.75,  3.7961
 65.00, 316.25,  4.1593
 65.00, 318.75,  4.3338
 65.00, 321.25,  4.9721
 65.00, 323.75,  5.6256
 65.00, 326.25,  6.4168
 65.00, 328.75,  7.7388
 65.00, 331.25,  8.3841
 65.00, 333.75,  8.3336
 65.00, 336.25,  6.1677
 65.00, 338.75,  4.6385
 65.00, 341.25,  4.3230
 65.00, 343.75,  4.6529
 65.00, 346.25,  7.0499
 65.00, 348.75,  9.7238
 65.00, 351.25, 10.0614
 65.00, 353.75,  9.6094
 65.00, 356.25,  9.1044
 65.00, 358.75,  8.6070
 67.00,   1.25,  8.1247
 67.00,   3.75,  7.9940
 67.00,   6.25,  7.7533
 67.00,   8.75,  7.9412
 67.00,  11.25,  8.0380
 67.00,  13.75,  6.1560
 67.00,  16.25,  2.9103
 67.00,  18.75,  2.6733
 67.00,  21.25,  2.7454
 67.00,  23.75,  2.7286
 67.00,  26.25,  2.6753
 67.00,  28.75,  2.7124
 67.00,  31.25,  2.9699
 67.00,  33.75,  3.0927
 67.00,  36.25,  3.0004
 67.00,  38.75,  3.9863
 67.00,  41.25,  7.4751
 67.00,  43.75,  7.6919
 67.00,  46.25,  7.1570
 67.00,  48.75,  5.2949
 67.00,  51.25,  3.7006
 67.00,  53.75,  3.8115
 67.00,  56.25,  3.6138
 67.00,  58.75,  3.4367
 67.00,  61.25,  3.2719
 67.00,  63.75,  3.1863
 67.00,  66.25,  3.0869
 67.00,  68.75,  3.0546
 67.00,  71.25,  3.1190
 67.00,  73.75,  3.0012
 67.00,  76.25,  2.9949
 67.00,  78.75,  2.9944
 67.00,  81.25,  2.8487
 67.00,  83.75,  2.9337
 67.00,  86.25,  3.0196
 67.00,  88.75,  2.8694
 67.00,  91.25,  2.8082
 67.00,  93.75,  2.6408
 67.00,  96.25,  2.5136
 67.00,  98.75,  2.5480
 67.00, 101.25,  2.5862
 67.00, 103.75,  2.5408
 67.00, 106.25,  2.5052
 67.00, 108.75,  2.4400
 67.00, 111.25,  2.3549
 67.00, 113.75,  2.1564
 67.00, 116.25,  2.0177
 67.00, 118.75,  1.9979
 67.00, 121.25,  2.0222
 67.00, 123.75,  2.3425
 67.00, 126.25,  1.9602
 67.00, 128.75,  1.7322
 67.00, 131.25,  1.9810
 67.00, 133.75,  2.1098
 67.00, 136.25,  2.1293
 67.00, 138.75,  2.0975
 67.00, 141.25,  2.2611
 67.00, 143.75,  2.5845
 67.00, 146.25,  2.9446
 67.00, 148.75,  3.0883
 67.00, 151.25,  3.2568
 67.00, 153.75,  3.2298
 67.00, 156.25,  3.0417
 67.00, 158.75,  2.8374
 67.00, 161.25,  2.7099
 67.00, 163.75,  2.5833
 67.00, 166.25,  2.5806
 67.00, 168.75,  2.7590
 67.00, 171.25,  2.9242
 67.00, 173.75,  3.1324
 67.00, 176.25,  3.3635
 67.00, 178.75,  3.5684
 67.00, 181.25,  3.6660
 67.00, 183.75,  5.1507
 67.00, 186.25,  7.8367
 67.00, 188.75,  9.1054
 67.00, 191.25,  9.2673
 67.00, 193.75,  6.8856
 67.00, 196.25,  3.6669
 67.00, 198.75,  2.9059
 67.00, 201.25,  2.8585
 67.00, 203.75,  2.7430
 67.00, 206.25,  2.6103
 67.00, 208.75,  2.5674
 67.00, 211.25,  2.5309
 67.00, 213.75,  2.4044
 67.00, 216.25,  2.4493
 67.00, 218.75,  2.6001
 67.00, 221.25,  2.6503
 67.00, 223.75,  2.6877
 67.00, 226.25,  2.8877
 67.00, 228.75,  3.1408
 67.00, 231.25,  3.1491
 67.00, 233.75,  3.4199
 67.00, 236.25,  3.1695
 67.00, 238.75,  3.0375
 67.00, 241.25,  3.0706
 67.00, 243.75,  2.9214
 67.00, 246.25,  3.2854
 67.00, 248.75,  3.3188
 67.00, 251.25,  2.8707
 67.00, 253.75,  2.7952
 67.00, 256.25,  2.8064
 67.00, 258.75,  2.8465
 67.00, 261.25,  2.8936
 67.00, 263.75,  2.9155
 67.00, 266.25,  2.9004
 67.00, 268.75,  2.8863
 67.00, 271.25,  2.7691
 67.00, 273.75,  2.4981
 67.00, 276.25,  2.5565
 67.00, 278.75,  5.1772
 67.00, 281.25,  7.3059
 67.00, 283.75,  5.5541
 67.00, 286.25,  5.1240
 67.00, 288.75,  3.3680
 67.00, 291.25,  2.6556
 67.00, 293.75,  3.2717
 67.00, 296.25,  4.0738
 67.00, 298.75,  6.4839
 67.00, 301.25,  7.3921
 67.00, 303.75,  6.6414
 67.00, 306.25,  4.7902
 67.00, 308.75,  3.1729
 67.00, 311.25,  4.4119
 67.00, 313.75,  4.0015
 67.00, 316.25,  4.0997
 67.00, 318.75,  4.4484
 67.00, 321.25,  5.1164
 67.00, 323.75,  5.1875
 67.00, 326.25,  4.6994
 67.00, 328.75,  6.2039
 67.00, 331.25,  8.3044
 67.00, 333.75,  8.8395
 67.00, 336.25,  9.0175
 67.00, 338.75,  9.6299
 67.00, 341.25,  9.7003
 67.00, 343.75,  9.4160
 67.00, 346.25,  9.4305
 67.00, 348.75,  9.4974
 67.00, 351.25,  9.4020
 67.00, 353.75,  8.9656
 67.00, 356.25,  8.5077
 67.00, 358.75,  8.2013
 69.00,   1.25,  8.0575
 69.00,   3.75,  7.8716
 69.00,   6.25,  7.7256
 69.00,   8.75,  7.5951
 69.00,  11.25,  7.8802
 69.00,  13.75,  7.6762
 69.00,  16.25,  5.5823
 69.00,  18.75,  4.0943
 69.00,  21.25,  3.3000
 69.00,  23.75,  2.7440
 69.00,  26.25,  2.7043
 69.00,  28.75,  2.8593
 69.00,  31.25,  4.2203
 69.00,  33.75,  5.0467
 69.00,  36.25,  5.8830
 69.00,  38.75,  7.7078
 69.00,  41.25,  8.8313
 69.00,  43.75,  9.3571
 69.00,  46.25,  9.0852
 69.00,  48.75,  8.1294
 69.00,  51.25,  8.8248
 69.00,  53.75,  8.2452
 69.00,  56.25,  7.4985
 69.00,  58.75,  6.6305
 69.00,  61.25,  4.7976
 69.00,  63.75,  4.5163
 69.00,  66.25,  5.1502
 69.00,  68.75,  3.4334
 69.00,  71.25,  2.8514
 69.00,  73.75,  3.3309
 69.00,  76.25,  2.9229
 69.00,  78.75,  2.6910
 69.00,  81.25,  2.6734
 69.00,  83.75,  2.6809
 69.00,  86.25,  2.8107
 69.00,  88.75,  2.7867
 69.00,  91.25,  2.7204
 69.00,  93.75,  2.5970
 69.00,  96.25,  2.4705
 69.00,  98.75,  2.5787
 69.00, 101.25,  2.5525
 69.00, 103.75,  2.5338
 69.00, 106.25,  2.4083
 69.00, 108.75,  2.3010
 69.00, 111.25,  2.1755
