"LAT","LON","SFCWind (m/s)"
 12.44,  36.56,  6.0238
 12.44,  39.38,  5.4455
 12.44,  42.19,  4.6406
 12.44,  45.00,  5.1287
 12.44,  47.81,  7.3162
 12.44,  50.62,  9.4969
 12.44,  53.44,  9.0384
 12.44,  56.25,  7.1699
 12.44,  59.06,  6.1006
 12.44,  61.88,  5.5053
 12.44,  64.69,  5.5313
 12.44,  67.50,  5.1538
 12.44,  70.31,  4.0659
 12.44,  73.12,  4.2382
 12.44,  75.94,  5.7302
 12.44,  78.75,  7.2938
 12.44,  81.56,  8.6942
 12.44,  84.38,  9.3312
 12.44,  87.19,  9.5398
 12.44,  90.00,  9.9365
 12.44,  92.81,  9.8386
 12.44,  95.62,  8.4535
 12.44,  98.44,  7.4085
 12.44, 101.25,  7.9060
 12.44, 104.06,  7.7315
 12.44, 106.88,  6.8575
 12.44, 109.69,  8.4034
 12.44, 112.50,  9.5659
 12.44, 115.31,  7.4046
 12.44, 118.12,  4.9618
 12.44, 120.94,  3.7992
 12.44, 123.75,  4.2793
 12.44, 126.56,  5.6102
 12.44, 129.38,  6.4769
 12.44, 132.19,  6.5979
 12.44, 135.00,  6.7331
 12.44, 137.81,  7.0026
 12.44, 140.62,  7.3648
 12.44, 143.44,  7.8353
 12.44, 146.25,  8.2997
 12.44, 149.06,  8.5910
 12.44, 151.88,  8.7420
 12.44, 154.69,  8.9441
 12.44, 157.50,  9.1509
 12.44, 160.31,  9.2686
 12.44, 163.12,  9.5275
 12.44, 165.94,  9.9755
 12.44, 168.75, 10.2566
 12.44, 171.56, 10.3085
 12.44, 174.38, 10.2942
 12.44, 177.19, 10.1113
 12.44, 180.00,  9.7546
 12.44, 182.81,  9.4476
 12.44, 185.62,  9.3290
 12.44, 188.44,  9.4220
 12.44, 191.25,  9.5254
 12.44, 194.06,  9.4207
 12.44, 196.88,  9.4095
 12.44, 199.69,  9.7552
 12.44, 202.50, 10.1081
 12.44, 205.31, 10.3261
 12.44, 208.12, 10.5722
 12.44, 210.94, 10.5254
 12.44, 213.75, 10.0941
 12.44, 216.56,  9.7280
 12.44, 219.38,  9.5224
 12.44, 222.19,  9.3933
 12.44, 225.00,  9.4344
 12.44, 227.81,  9.4060
 12.44, 230.62,  9.0630
 12.44, 233.44,  8.4475
 12.44, 236.25,  7.5410
 12.44, 239.06,  6.8363
 12.44, 241.88,  6.6125
 12.44, 244.69,  6.0742
 12.44, 247.50,  5.3093
 12.44, 250.31,  5.8517
 12.44, 253.12,  7.5568
 12.44, 255.94,  8.9240
 12.44, 258.75,  9.5057
 12.44, 261.56,  9.0615
 12.44, 264.38,  7.4219
 12.44, 267.19,  5.6759
 12.44, 270.00,  4.8765
 12.44, 272.81,  4.6195
 12.44, 275.62,  5.5311
 12.44, 278.44,  8.0728
 12.44, 281.25,  9.9311
 12.44, 284.06,  9.8885
 12.44, 286.88,  9.5894
 12.44, 289.69,  9.3510
 12.44, 292.50,  8.7639
 12.44, 295.31,  8.7172
 12.44, 298.12,  9.1381
 12.44, 300.94,  9.1293
 12.44, 303.75,  9.0829
 12.44, 306.56,  9.3126
 12.44, 309.38,  9.3905
 12.44, 312.19,  9.3999
 12.44, 315.00,  9.5339
 12.44, 317.81,  9.5310
 12.44, 320.62,  9.3864
 12.44, 323.44,  9.2583
 12.44, 326.25,  9.0645
 12.44, 329.06,  8.7833
 12.44, 331.88,  8.5036
 12.44, 334.69,  8.2359
 12.44, 337.50,  7.7230
 12.44, 340.31,  6.3975
 12.44, 343.12,  4.2148
 12.44, 345.94,  2.9379
 12.44, 348.75,  4.3148
 12.44, 351.56,  5.3518
 12.44, 354.38,  5.3422
 12.44, 357.19,  5.5013
 14.10,   0.00,  6.9000
 14.10,   2.81,  7.3755
 14.10,   5.62,  8.0069
 14.10,   8.44,  8.4532
 14.10,  11.25,  8.5811
 14.10,  14.06,  8.6879
 14.10,  16.88,  8.6218
 14.10,  19.69,  8.5261
 14.10,  22.50,  8.6978
 14.10,  25.31,  8.8242
 14.10,  28.12,  8.8712
 14.10,  30.94,  8.5576
 14.10,  33.75,  7.5026
 14.10,  36.56,  6.3799
 14.10,  39.38,  5.4172
 14.10,  42.19,  4.8390
 14.10,  45.00,  5.4568
 14.10,  47.81,  7.5366
 14.10,  50.62,  9.7492
 14.10,  53.44,  9.5367
 14.10,  56.25,  7.9563
 14.10,  59.06,  6.6473
 14.10,  61.88,  5.6959
 14.10,  64.69,  5.5244
 14.10,  67.50,  4.8423
 14.10,  70.31,  3.3706
 14.10,  73.12,  3.7399
 14.10,  75.94,  5.7618
 14.10,  78.75,  6.7421
 14.10,  81.56,  7.4036
 14.10,  84.38,  8.3304
 14.10,  87.19,  8.6255
 14.10,  90.00,  8.7642
 14.10,  92.81,  8.5093
 14.10,  95.62,  7.2459
 14.10,  98.44,  7.1850
 14.10, 101.25,  8.8384
 14.10, 104.06,  8.1182
 14.10, 106.88,  6.7226
 14.10, 109.69,  9.7535
 14.10, 112.50, 11.9280
 14.10, 115.31,  9.1028
 14.10, 118.12,  5.2281
 14.10, 120.94,  4.0511
 14.10, 123.75,  5.1736
 14.10, 126.56,  6.7028
 14.10, 129.38,  7.3840
 14.10, 132.19,  7.3424
 14.10, 135.00,  7.2454
 14.10, 137.81,  7.3387
 14.10, 140.62,  7.7168
 14.10, 143.44,  8.4491
 14.10, 146.25,  9.2079
 14.10, 149.06,  9.6271
 14.10, 151.88,  9.9359
 14.10, 154.69, 10.3225
 14.10, 157.50, 10.5412
 14.10, 160.31, 10.6614
 14.10, 163.12, 10.8415
 14.10, 165.94, 10.9376
 14.10, 168.75, 11.0325
 14.10, 171.56, 11.2005
 14.10, 174.38, 11.1309
 14.10, 177.19, 10.7944
 14.10, 180.00, 10.5277
 14.10, 182.81, 10.4104
 14.10, 185.62, 10.3748
 14.10, 188.44, 10.3203
 14.10, 191.25, 10.1264
 14.10, 194.06, 10.0084
 14.10, 196.88, 10.2013
 14.10, 199.69, 10.5072
 14.10, 202.50, 10.7878
 14.10, 205.31, 11.1019
 14.10, 208.12, 11.2605
 14.10, 210.94, 11.1381
 14.10, 213.75, 10.9446
 14.10, 216.56, 10.7280
 14.10, 219.38, 10.4990
 14.10, 222.19, 10.3449
 14.10, 225.00, 10.0427
 14.10, 227.81,  9.5212
 14.10, 230.62,  9.0992
 14.10, 233.44,  8.5598
 14.10, 236.25,  7.7089
 14.10, 239.06,  7.2891
 14.10, 241.88,  7.1614
 14.10, 244.69,  6.1553
 14.10, 247.50,  5.0724
 14.10, 250.31,  5.9043
 14.10, 253.12,  7.4850
 14.10, 255.94,  8.2032
 14.10, 258.75,  8.3606
 14.10, 261.56,  8.1935
 14.10, 264.38,  7.0731
 14.10, 267.19,  5.3061
 14.10, 270.00,  4.5418
 14.10, 272.81,  4.7152
 14.10, 275.62,  5.3723
 14.10, 278.44,  7.2546
 14.10, 281.25,  9.3273
 14.10, 284.06, 10.3788
 14.10, 286.88, 10.7715
 14.10, 289.69, 10.4374
 14.10, 292.50,  9.5380
 14.10, 295.31,  9.0577
 14.10, 298.12,  8.9135
 14.10, 300.94,  8.6522
 14.10, 303.75,  8.7067
 14.10, 306.56,  9.0190
 14.10, 309.38,  9.1248
 14.10, 312.19,  9.2945
 14.10, 315.00,  9.5925
 14.10, 317.81,  9.5747
 14.10, 320.62,  9.4559
 14.10, 323.44,  9.5440
 14.10, 326.25,  9.5169
 14.10, 329.06,  9.3158
 14.10, 331.88,  9.1753
 14.10, 334.69,  9.0370
 14.10, 337.50,  8.7614
 14.10, 340.31,  7.9856
 14.10, 343.12,  6.4114
 14.10, 345.94,  5.4910
 14.10, 348.75,  6.2257
 14.10, 351.56,  6.5829
 14.10, 354.38,  6.3083
 14.10, 357.19,  6.4354
 15.76,   0.00,  7.2714
 15.76,   2.81,  7.5932
 15.76,   5.62,  8.1275
 15.76,   8.44,  8.7260
 15.76,  11.25,  9.0538
 15.76,  14.06,  9.4253
 15.76,  16.88,  9.6940
 15.76,  19.69,  9.5214
 15.76,  22.50,  9.3373
 15.76,  25.31,  9.1890
 15.76,  28.12,  8.9776
 15.76,  30.94,  8.7176
 15.76,  33.75,  8.0240
 15.76,  36.56,  6.5789
 15.76,  39.38,  5.3005
 15.76,  42.19,  5.5797
 15.76,  45.00,  6.7109
 15.76,  47.81,  7.6126
 15.76,  50.62,  8.5906
 15.76,  53.44,  8.9433
 15.76,  56.25,  8.5804
 15.76,  59.06,  7.3051
 15.76,  61.88,  5.9422
 15.76,  64.69,  5.4682
 15.76,  67.50,  4.4393
 15.76,  70.31,  2.6522
 15.76,  73.12,  2.8364
 15.76,  75.94,  5.2303
 15.76,  78.75,  5.9716
 15.76,  81.56,  5.3983
 15.76,  84.38,  6.0214
 15.76,  87.19,  6.5189
 15.76,  90.00,  6.4145
 15.76,  92.81,  5.9256
 15.76,  95.62,  5.6347
 15.76,  98.44,  6.8796
 15.76, 101.25,  9.0229
 15.76, 104.06,  8.0975
 15.76, 106.88,  7.5782
 15.76, 109.69, 11.7950
 15.76, 112.50, 14.1116
 15.76, 115.31, 10.9465
 15.76, 118.12,  6.3817
 15.76, 120.94,  4.8960
 15.76, 123.75,  6.2658
 15.76, 126.56,  7.6900
 15.76, 129.38,  7.9682
 15.76, 132.19,  7.8442
 15.76, 135.00,  7.8283
 15.76, 137.81,  7.8096
 15.76, 140.62,  8.1354
 15.76, 143.44,  9.0432
 15.76, 146.25,  9.9373
 15.76, 149.06, 10.4007
 15.76, 151.88, 10.8461
 15.76, 154.69, 11.3201
 15.76, 157.50, 11.4769
 15.76, 160.31, 11.5319
 15.76, 163.12, 11.5269
 15.76, 165.94, 11.2978
 15.76, 168.75, 11.2355
 15.76, 171.56, 11.3741
 15.76, 174.38, 11.2893
 15.76, 177.19, 11.1216
 15.76, 180.00, 11.0979
 15.76, 182.81, 11.0788
 15.76, 185.62, 11.0845
 15.76, 188.44, 11.0263
 15.76, 191.25, 10.7832
 15.76, 194.06, 10.6729
 15.76, 196.88, 10.7155
 15.76, 199.69, 10.6022
 15.76, 202.50, 10.5466
 15.76, 205.31, 10.7055
 15.76, 208.12, 10.8209
 15.76, 210.94, 10.9207
 15.76, 213.75, 11.0307
 15.76, 216.56, 10.9054
 15.76, 219.38, 10.6289
 15.76, 222.19, 10.2957
 15.76, 225.00,  9.7659
 15.76, 227.81,  9.2908
 15.76, 230.62,  9.0171
 15.76, 233.44,  8.5608
 15.76, 236.25,  8.0174
 15.76, 239.06,  7.7607
 15.76, 241.88,  7.2297
 15.76, 244.69,  5.9582
 15.76, 247.50,  5.0946
 15.76, 250.31,  6.0071
 15.76, 253.12,  6.9556
 15.76, 255.94,  6.7622
 15.76, 258.75,  6.4007
 15.76, 261.56,  6.6476
 15.76, 264.38,  6.3124
 15.76, 267.19,  4.9123
 15.76, 270.00,  4.6676
 15.76, 272.81,  5.3617
 15.76, 275.62,  5.0383
 15.76, 278.44,  5.7510
 15.76, 281.25,  7.9222
 15.76, 284.06,  9.3709
 15.76, 286.88,  9.6626
 15.76, 289.69,  9.4615
 15.76, 292.50,  8.8733
 15.76, 295.31,  8.2561
 15.76, 298.12,  8.1241
 15.76, 300.94,  8.1488
 15.76, 303.75,  8.2079
 15.76, 306.56,  8.5253
 15.76, 309.38,  8.8270
 15.76, 312.19,  9.0459
 15.76, 315.00,  9.4047
 15.76, 317.81,  9.5519
 15.76, 320.62,  9.4391
 15.76, 323.44,  9.5122
 15.76, 326.25,  9.5644
 15.76, 329.06,  9.4318
 15.76, 331.88,  9.4409
 15.76, 334.69,  9.4320
 15.76, 337.50,  9.2180
 15.76, 340.31,  8.7461
 15.76, 343.12,  7.6151
 15.76, 345.94,  6.8186
 15.76, 348.75,  7.1867
 15.76, 351.56,  7.2759
 15.76, 354.38,  6.8413
 15.76, 357.19,  6.8632
 17.42,   0.00,  7.3224
 17.42,   2.81,  7.6834
 17.42,   5.62,  8.2340
 17.42,   8.44,  8.8239
 17.42,  11.25,  9.2902
 17.42,  14.06,  9.7024
 17.42,  16.88,  9.9961
 17.42,  19.69,  9.9038
 17.42,  22.50,  9.6031
 17.42,  25.31,  9.2082
 17.42,  28.12,  8.8667
 17.42,  30.94,  8.5846
 17.42,  33.75,  7.9708
 17.42,  36.56,  6.5759
 17.42,  39.38,  5.4305
 17.42,  42.19,  6.3744
 17.42,  45.00,  7.6515
 17.42,  47.81,  7.6763
 17.42,  50.62,  7.5704
 17.42,  53.44,  7.8947
 17.42,  56.25,  8.3685
 17.42,  59.06,  7.6057
 17.42,  61.88,  6.2325
 17.42,  64.69,  5.4696
 17.42,  67.50,  4.3647
 17.42,  70.31,  2.6205
 17.42,  73.12,  1.9118
 17.42,  75.94,  4.1661
 17.42,  78.75,  5.2603
 17.42,  81.56,  4.0025
 17.42,  84.38,  3.7243
 17.42,  87.19,  3.8921
 17.42,  90.00,  3.2349
 17.42,  92.81,  3.2110
 17.42,  95.62,  4.5853
 17.42,  98.44,  6.1162
 17.42, 101.25,  7.3537
 17.42, 104.06,  7.4333
 17.42, 106.88,  8.8194
 17.42, 109.69, 12.7546
 17.42, 112.50, 15.0106
 17.42, 115.31, 13.1862
 17.42, 118.12,  9.0312
 17.42, 120.94,  7.0766
 17.42, 123.75,  8.1044
 17.42, 126.56,  8.5814
 17.42, 129.38,  8.0247
 17.42, 132.19,  7.9489
 17.42, 135.00,  8.1282
 17.42, 137.81,  8.0585
 17.42, 140.62,  8.4793
 17.42, 143.44,  9.3560
 17.42, 146.25, 10.0365
 17.42, 149.06, 10.5533
 17.42, 151.88, 11.1066
 17.42, 154.69, 11.4638
 17.42, 157.50, 11.5470
 17.42, 160.31, 11.5277
 17.42, 163.12, 11.3752
 17.42, 165.94, 11.1863
 17.42, 168.75, 11.1751
 17.42, 171.56, 11.1930
 17.42, 174.38, 11.1719
 17.42, 177.19, 11.2579
 17.42, 180.00, 11.3073
 17.42, 182.81, 11.2894
 17.42, 185.62, 11.4264
 17.42, 188.44, 11.5588
 17.42, 191.25, 11.5060
 17.42, 194.06, 11.4093
 17.42, 196.88, 11.1467
 17.42, 199.69, 10.6016
 17.42, 202.50, 10.1439
 17.42, 205.31, 10.0471
 17.42, 208.12, 10.2752
 17.42, 210.94, 10.6612
 17.42, 213.75, 10.8126
 17.42, 216.56, 10.6029
 17.42, 219.38, 10.3373
 17.42, 222.19,  9.9950
 17.42, 225.00,  9.5363
 17.42, 227.81,  9.2632
 17.42, 230.62,  9.0508
 17.42, 233.44,  8.7055
 17.42, 236.25,  8.5114
 17.42, 239.06,  8.1999
 17.42, 241.88,  7.1977
 17.42, 244.69,  5.9223
 17.42, 247.50,  5.3619
 17.42, 250.31,  5.8638
 17.42, 253.12,  5.7585
 17.42, 255.94,  4.9257
 17.42, 258.75,  4.5835
 17.42, 261.56,  5.4133
 17.42, 264.38,  6.1208
 17.42, 267.19,  5.1828
 17.42, 270.00,  4.4874
 17.42, 272.81,  5.1251
 17.42, 275.62,  4.8534
 17.42, 278.44,  4.8772
 17.42, 281.25,  6.4080
 17.42, 284.06,  7.4050
 17.42, 286.88,  7.3241
 17.42, 289.69,  7.1676
 17.42, 292.50,  7.2137
 17.42, 295.31,  7.0630
 17.42, 298.12,  7.0562
 17.42, 300.94,  7.2352
 17.42, 303.75,  7.3679
 17.42, 306.56,  7.6956
 17.42, 309.38,  8.1905
 17.42, 312.19,  8.5249
 17.42, 315.00,  8.8417
 17.42, 317.81,  9.1436
 17.42, 320.62,  9.1463
 17.42, 323.44,  9.0479
 17.42, 326.25,  9.0931
 17.42, 329.06,  9.1763
 17.42, 331.88,  9.2969
 17.42, 334.69,  9.3934
 17.42, 337.50,  9.2208
 17.42, 340.31,  8.6010
 17.42, 343.12,  7.5691
 17.42, 345.94,  7.1550
 17.42, 348.75,  7.5387
 17.42, 351.56,  7.5299
 17.42, 354.38,  7.1594
 17.42, 357.19,  7.0744
 19.08,   0.00,  7.1435
 19.08,   2.81,  7.6583
 19.08,   5.62,  8.2839
 19.08,   8.44,  8.6748
 19.08,  11.25,  9.1513
 19.08,  14.06,  9.5375
 19.08,  16.88,  9.6662
 19.08,  19.69,  9.6008
 19.08,  22.50,  9.2571
 19.08,  25.31,  8.7229
 19.08,  28.12,  8.5004
 19.08,  30.94,  8.3446
 19.08,  33.75,  7.5721
 19.08,  36.56,  6.3789
 19.08,  39.38,  5.9285
 19.08,  42.19,  7.1591
 19.08,  45.00,  7.6191
 19.08,  47.81,  7.3180
 19.08,  50.62,  7.1887
 19.08,  53.44,  7.1273
 19.08,  56.25,  7.3915
 19.08,  59.06,  7.2364
 19.08,  61.88,  6.4631
 19.08,  64.69,  5.6280
 19.08,  67.50,  4.6861
 19.08,  70.31,  3.3085
 19.08,  73.12,  1.7580
 19.08,  75.94,  2.7399
 19.08,  78.75,  4.4340
 19.08,  81.56,  3.9428
 19.08,  84.38,  3.3084
 19.08,  87.19,  2.6052
 19.08,  90.00,  0.9341
 19.08,  92.81,  0.7680
 19.08,  95.62,  3.1463
 19.08,  98.44,  4.7341
 19.08, 101.25,  5.0572
 19.08, 104.06,  6.3499
 19.08, 106.88,  9.0887
 19.08, 109.69, 11.9567
 19.08, 112.50, 14.3930
 19.08, 115.31, 14.8000
 19.08, 118.12, 11.9945
 19.08, 120.94, 10.0020
 19.08, 123.75, 10.2144
 19.08, 126.56,  9.4246
 19.08, 129.38,  8.1265
 19.08, 132.19,  7.9651
 19.08, 135.00,  7.9689
 19.08, 137.81,  7.8345
 19.08, 140.62,  8.4142
 19.08, 143.44,  9.0700
 19.08, 146.25,  9.4331
 19.08, 149.06,  9.9901
 19.08, 151.88, 10.5472
 19.08, 154.69, 10.7520
 19.08, 157.50, 10.8318
 19.08, 160.31, 10.8748
 19.08, 163.12, 10.7957
 19.08, 165.94, 10.7930
 19.08, 168.75, 10.8780
 19.08, 171.56, 10.8801
 19.08, 174.38, 10.9099
 19.08, 177.19, 11.0687
 19.08, 180.00, 11.1866
 19.08, 182.81, 11.2320
 19.08, 185.62, 11.3610
 19.08, 188.44, 11.5482
 19.08, 191.25, 11.6474
 19.08, 194.06, 11.5994
 19.08, 196.88, 11.3139
 19.08, 199.69, 10.6987
 19.08, 202.50,  9.9547
 19.08, 205.31,  9.5838
 19.08, 208.12,  9.8064
 19.08, 210.94, 10.1975
 19.08, 213.75, 10.3153
 19.08, 216.56, 10.1092
 19.08, 219.38,  9.9090
 19.08, 222.19,  9.7729
 19.08, 225.00,  9.5350
 19.08, 227.81,  9.2999
 19.08, 230.62,  9.1119
 19.08, 233.44,  8.8619
 19.08, 236.25,  8.6511
 19.08, 239.06,  8.2744
 19.08, 241.88,  7.2827
 19.08, 244.69,  6.0327
 19.08, 247.50,  5.3060
 19.08, 250.31,  5.1946
 19.08, 253.12,  4.2875
 19.08, 255.94,  3.4205
 19.08, 258.75,  3.5616
 19.08, 261.56,  4.8735
 19.08, 264.38,  6.5606
 19.08, 267.19,  5.9889
 19.08, 270.00,  4.0909
 19.08, 272.81,  4.1209
 19.08, 275.62,  4.7728
 19.08, 278.44,  4.6611
 19.08, 281.25,  5.1169
 19.08, 284.06,  5.6486
 19.08, 286.88,  5.6219
 19.08, 289.69,  5.4174
 19.08, 292.50,  5.7959
 19.08, 295.31,  6.0184
 19.08, 298.12,  5.7749
 19.08, 300.94,  5.9315
 19.08, 303.75,  6.3798
 19.08, 306.56,  6.7017
 19.08, 309.38,  7.1828
 19.08, 312.19,  7.6840
 19.08, 315.00,  7.9525
 19.08, 317.81,  8.2987
 19.08, 320.62,  8.5270
 19.08, 323.44,  8.4081
 19.08, 326.25,  8.5063
 19.08, 329.06,  8.8227
 19.08, 331.88,  8.9278
 19.08, 334.69,  9.0631
 19.08, 337.50,  9.1034
 19.08, 340.31,  8.4049
 19.08, 343.12,  7.3151
 19.08, 345.94,  7.1452
 19.08, 348.75,  7.5527
 19.08, 351.56,  7.5364
 19.08, 354.38,  7.3465
 19.08, 357.19,  7.1265
 20.74,   0.00,  6.8291
 20.74,   2.81,  7.2723
 20.74,   5.62,  7.9579
 20.74,   8.44,  8.3161
 20.74,  11.25,  8.7230
 20.74,  14.06,  9.1111
 20.74,  16.88,  9.1671
 20.74,  19.69,  8.9607
 20.74,  22.50,  8.5310
 20.74,  25.31,  8.0606
 20.74,  28.12,  7.9917
 20.74,  30.94,  7.9644
 20.74,  33.75,  7.2138
 20.74,  36.56,  6.2972
 20.74,  39.38,  6.6035
 20.74,  42.19,  7.7190
 20.74,  45.00,  7.1247
 20.74,  47.81,  6.6008
 20.74,  50.62,  6.6795
 20.74,  53.44,  6.4346
 20.74,  56.25,  6.5112
 20.74,  59.06,  6.6592
 20.74,  61.88,  6.4851
 20.74,  64.69,  5.9566
 20.74,  67.50,  5.0831
 20.74,  70.31,  3.7079
 20.74,  73.12,  2.0608
 20.74,  75.94,  1.2384
 20.74,  78.75,  3.0484
 20.74,  81.56,  3.6295
 20.74,  84.38,  3.4429
 20.74,  87.19,  2.8292
 20.74,  90.00,  2.2054
 20.74,  92.81,  1.4963
 20.74,  95.62,  1.0575
 20.74,  98.44,  2.9608
 20.74, 101.25,  3.5070
 20.74, 104.06,  4.9939
 20.74, 106.88,  8.1643
 20.74, 109.69, 10.3980
 20.74, 112.50, 12.4346
 20.74, 115.31, 14.3863
 20.74, 118.12, 13.6078
 20.74, 120.94, 11.9105
 20.74, 123.75, 11.6166
 20.74, 126.56, 10.5758
 20.74, 129.38,  8.8736
 20.74, 132.19,  8.0053
 20.74, 135.00,  7.6230
 20.74, 137.81,  7.3287
 20.74, 140.62,  7.7335
 20.74, 143.44,  8.1920
 20.74, 146.25,  8.3974
 20.74, 149.06,  8.8776
 20.74, 151.88,  9.3879
 20.74, 154.69,  9.5563
 20.74, 157.50,  9.7021
 20.74, 160.31,  9.9854
 20.74, 163.12, 10.1182
 20.74, 165.94, 10.1427
 20.74, 168.75, 10.2224
 20.74, 171.56, 10.2489
 20.74, 174.38, 10.2657
 20.74, 177.19, 10.4392
 20.74, 180.00, 10.6529
 20.74, 182.81, 10.7557
 20.74, 185.62, 10.8229
 20.74, 188.44, 10.8771
 20.74, 191.25, 10.8883
 20.74, 194.06, 10.9210
 20.74, 196.88, 10.8553
 20.74, 199.69, 10.4481
 20.74, 202.50,  9.7619
 20.74, 205.31,  9.1500
 20.74, 208.12,  9.0157
 20.74, 210.94,  9.2367
 20.74, 213.75,  9.4715
 20.74, 216.56,  9.4296
 20.74, 219.38,  9.3314
 20.74, 222.19,  9.3648
 20.74, 225.00,  9.2734
 20.74, 227.81,  9.1116
 20.74, 230.62,  9.0308
 20.74, 233.44,  8.7305
 20.74, 236.25,  8.2308
 20.74, 239.06,  7.8122
 20.74, 241.88,  7.1427
 20.74, 244.69,  5.9452
 20.74, 247.50,  4.6526
 20.74, 250.31,  4.0542
 20.74, 253.12,  3.2581
 20.74, 255.94,  2.8133
 20.74, 258.75,  3.2384
 20.74, 261.56,  4.4754
 20.74, 264.38,  6.4026
 20.74, 267.19,  6.3832
 20.74, 270.00,  4.4574
 20.74, 272.81,  3.8669
 20.74, 275.62,  4.4656
 20.74, 278.44,  4.5071
 20.74, 281.25,  4.5135
 20.74, 284.06,  4.9776
 20.74, 286.88,  5.3223
 20.74, 289.69,  5.1384
 20.74, 292.50,  5.0974
 20.74, 295.31,  5.1250
 20.74, 298.12,  4.8958
 20.74, 300.94,  5.0762
 20.74, 303.75,  5.5963
 20.74, 306.56,  5.8417
 20.74, 309.38,  6.0989
 20.74, 312.19,  6.5655
 20.74, 315.00,  6.9794
 20.74, 317.81,  7.4324
 20.74, 320.62,  7.8124
 20.74, 323.44,  7.8981
 20.74, 326.25,  8.0828
 20.74, 329.06,  8.4020
 20.74, 331.88,  8.4825
 20.74, 334.69,  8.6239
 20.74, 337.50,  8.9202
 20.74, 340.31,  8.5930
 20.74, 343.12,  7.5768
 20.74, 345.94,  7.2206
 20.74, 348.75,  7.5126
 20.74, 351.56,  7.4907
 20.74, 354.38,  7.2835
 20.74, 357.19,  6.9860
 22.40,   0.00,  6.5099
 22.40,   2.81,  6.6722
 22.40,   5.62,  7.3835
 22.40,   8.44,  7.8391
 22.40,  11.25,  8.1526
 22.40,  14.06,  8.5435
 22.40,  16.88,  8.5980
 22.40,  19.69,  8.2724
 22.40,  22.50,  7.8849
 22.40,  25.31,  7.5496
 22.40,  28.12,  7.4215
 22.40,  30.94,  7.3873
 22.40,  33.75,  6.9229
 22.40,  36.56,  6.4608
 22.40,  39.38,  7.1367
 22.40,  42.19,  7.6881
 22.40,  45.00,  6.4405
 22.40,  47.81,  5.9118
 22.40,  50.62,  5.8617
 22.40,  53.44,  5.6393
 22.40,  56.25,  6.0170
 22.40,  59.06,  6.4448
 22.40,  61.88,  6.5833
 22.40,  64.69,  6.2727
 22.40,  67.50,  5.1844
 22.40,  70.31,  3.5176
 22.40,  73.12,  2.0124
 22.40,  75.94,  0.4539
 22.40,  78.75,  1.3772
 22.40,  81.56,  2.1983
 22.40,  84.38,  2.3418
 22.40,  87.19,  3.1941
 22.40,  90.00,  3.8207
 22.40,  92.81,  3.0165
 22.40,  95.62,  1.7728
 22.40,  98.44,  1.9378
 22.40, 101.25,  2.7115
 22.40, 104.06,  3.7466
 22.40, 106.88,  6.9012
 22.40, 109.69,  8.9511
 22.40, 112.50,  9.8524
 22.40, 115.31, 12.0379
 22.40, 118.12, 13.0553
 22.40, 120.94, 12.1632
 22.40, 123.75, 12.2715
 22.40, 126.56, 11.8153
 22.40, 129.38,  9.8666
 22.40, 132.19,  8.0614
 22.40, 135.00,  7.2632
 22.40, 137.81,  6.7273
 22.40, 140.62,  6.6889
 22.40, 143.44,  6.9523
 22.40, 146.25,  7.1368
 22.40, 149.06,  7.5657
 22.40, 151.88,  8.0159
 22.40, 154.69,  8.1672
 22.40, 157.50,  8.3939
 22.40, 160.31,  8.8887
 22.40, 163.12,  9.1292
 22.40, 165.94,  9.1005
 22.40, 168.75,  9.1608
 22.40, 171.56,  9.1399
 22.40, 174.38,  9.0956
 22.40, 177.19,  9.2724
 22.40, 180.00,  9.4156
 22.40, 182.81,  9.4776
 22.40, 185.62,  9.6346
 22.40, 188.44,  9.6442
 22.40, 191.25,  9.5355
 22.40, 194.06,  9.6221
 22.40, 196.88,  9.6372
 22.40, 199.69,  9.4009
 22.40, 202.50,  9.0970
 22.40, 205.31,  8.4760
 22.40, 208.12,  7.8569
 22.40, 210.94,  7.9481
 22.40, 213.75,  8.3471
 22.40, 216.56,  8.4281
 22.40, 219.38,  8.3715
 22.40, 222.19,  8.4446
 22.40, 225.00,  8.4841
 22.40, 227.81,  8.5700
 22.40, 230.62,  8.5818
 22.40, 233.44,  8.1389
 22.40, 236.25,  7.5178
 22.40, 239.06,  7.0965
 22.40, 241.88,  6.5790
 22.40, 244.69,  5.4376
 22.40, 247.50,  3.7533
 22.40, 250.31,  2.8565
 22.40, 253.12,  2.6854
 22.40, 255.94,  2.8354
 22.40, 258.75,  3.0438
 22.40, 261.56,  3.5102
 22.40, 264.38,  5.0675
 22.40, 267.19,  5.9315
 22.40, 270.00,  5.3261
 22.40, 272.81,  4.6142
 22.40, 275.62,  4.2930
 22.40, 278.44,  4.3079
 22.40, 281.25,  4.6459
 22.40, 284.06,  5.2678
 22.40, 286.88,  5.6912
 22.40, 289.69,  5.3446
 22.40, 292.50,  4.7484
 22.40, 295.31,  4.5969
 22.40, 298.12,  4.7718
 22.40, 300.94,  4.9923
 22.40, 303.75,  5.1731
 22.40, 306.56,  5.1954
 22.40, 309.38,  5.2241
 22.40, 312.19,  5.5740
 22.40, 315.00,  6.1859
 22.40, 317.81,  6.7792
 22.40, 320.62,  7.1958
 22.40, 323.44,  7.4205
 22.40, 326.25,  7.5915
 22.40, 329.06,  7.8028
